pos_name,brand_line,proof,category,region,sub_region,whiskey_type_id,all_upcs
Hidden Still David E. Pennsylvania Straight Rye Whiskey,Hidden Still,94.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,868384000425
Whiskey Row Shippingport Bourbon Whiskey - A Blend of Small Batch Barrels,Whiskey Row,88.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,868575000104|868575000999
Whiskey Row Kentucky Straight Bourbon Whiskey Bottled In Bond,Whiskey Row,100.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,868575000302
Whiskey Row Eighteenth Century Recipe Blend of Straight Bourbon Whiskies 4 Year,Whiskey Row,80.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,868575000401
Whiskey Row Kentucky Straight Bourbon Whiskey Cask Strength,Whiskey Row,112.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,868575000500|868575000678
Full Curl Straight Bourbon Whiskey,,80.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,868673000303
L Flag Bourbon,L Flag,80.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,868823000030
Artisan Grain Original Moonshine Unaged,Artisan Grain,92.0,American,Other,Other,e707f850-35eb-4d7c-8acf-1abe78d1a559,868887000007
Metze's Select Indiana Straight Bourbon Whiskey 2015 Medley - Limited Edition,Metze's Select,93.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,869028000108
Savage & Cooke The Burning Chair Bourbon Whiskey,Savage & Cooke,88.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,869251000302
Savage & Cooke Second Glance American Whiskey,Savage & Cooke,88.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,869251000319
Savage & Cooke Lip Service Rye Whiskey,Savage & Cooke,90.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,869251000326
Droptine 12 Point Bourbon Whiskey Finished in Brandy Barrels,Droptine,92.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,869357000220
Dorothy Arzner Straight Rye Whiskey ,Dorothy Arzner,90.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,869514000360
Oak & Eden Finished Whiskey Cask Strength Bourbon & Spire Bourbon Whiskey Finished with a Toasted Oak Spiral,Oak & Eden,116.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,869673000409
Oak & Eden Finished Whiskey Bourbon & Spire Toasted Oak Bourbon Whiskey,Oak & Eden,90.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,869673000416
Oak & Eden Finished Whiskey Rye & Spire Charred Oak Rye Whiskey,Oak & Eden,90.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,869673000423
Oak & Eden Finished Whiskey Bourbon & Vine Cabernet Steeped Oak Bourbon Whiskey,Oak & Eden,90.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,869673000430
Oak & Eden Finished Whiskey Rye & Rumba Rye Whiskey Finished with a Rum Soaked Oak Spiral,Oak & Eden,90.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,869673000447|869673000546
Oak & Eden Finished Whiskey Wheat & Spire Wheated Bourbon Whiskey Finished with a Fired French Oak Spire,Oak & Eden,90.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,869673000478
Oak & Eden Finished Whiskey Bourbon & Brew Bourbon Whiskey Finished with a Cold Brew Coffee Steeped Oak Spiral,Oak & Eden,90.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,869673000485
Rare Stash Bourbon,Rare Stash,91.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,869753000299
Glynnevan Double Barrelled Canadian Rye Whiskey,Glynnevan,86.0,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,871326006225
Hogshead Fine Old Blended Malt Scotch Whisky,Hogshead,86.0,Scotch,Scotland,Other,999f58bb-d56f-4f44-9d27-c184ab6b4eb5,873094000030
Signatory Tamdhu Speyside Single Malt Scotch Whisky 10 Year,Signatory,80.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094000160|873094001198
Signatory Vintage Cask Strength Selection Bowmore Rare Reserve Islay Single Malt Scotch Whisky 35 Year,Signatory Vintage,104.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094000498
Signatory Vintage Cask Strength Selection Craigduff Speyside Single Malt Scotch Whisky 33 Year,Signatory Vintage,95.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094000542
Signatory Vintage Cask Strength Selection Port Ellen Islay Single Malt Scotch Whisky 27 Year,Signatory Vintage,114.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094000931
The Dalmore Single Highland Malt Scotch Whisky 18 Year,The Dalmore,86.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094000948
Edradour The Distillery Edition Highland Single Malt Scotch Whisky 10 Year,Edradour,80.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094001006|5010739261981
Signatory Vintage The Un-Chillfiltered Collection - Edradour Highland Single Malt Scotch Whisky 2005,Signatory Vintage The Un-Chillfiltered Collection,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094001105
Edradour Caledonia Highland Single Malt Scotch Whisky 12 Year,Edradour,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094001181|873094002447
Signatory Highland Park Island Single Malt Scotch Whisky 14 Year,Signatory,86.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094001259
Signatory Caol Ila Islay Single Malt Scotch Whisky 15 Year,Signatory,86.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094001266
Signatory Glenrothes Speyside Single Malt Scotch Whisky 12 Year,Signatory,86.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094001303
Signatory Auchentoshan Lowland Single Malt Scotch Whisky 12 Year,Signatory,80.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094001365
Signatory Macallan Speyside Single Malt Scotch Whisky 14 Year,Signatory,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094001402
Signatory Laphroaig Islay Single Malt Scotch Whisky 12 Year,Signatory,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094001426
Signatory Cask Strength Selection Dailuaine Speyside Single Malt Scotch Whisky 16 Year,Signatory,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094001730
Signatory Vintage The Un-Chillfiltered Collection - Auchentoshan Lowland Single Malt Scotch Whisky 1999,Signatory Vintage The Un-Chillfiltered Collection,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094001754
Edradour Highland Single Malt Scotch Whisky Barolo Cask Matured 2006,Edradour,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094002072
Ballechin Highland Single Malt Scotch Whisky 10 Year,Ballechin,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094002096
Ballechin Highland Single Malt Scotch Whisky 10 Year Heavily Peated,Ballechin,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094002430
Ballechin The Distillery Edition Highland Single Malt Scotch Whisky 10 Year,Edradour,86.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094002454
Signatory Vintage The Un-Chillfiltered Collection - Bruichladdich Islay Single Malt Scotch Whisky 1992,Signatory Vintage The Un-Chillfiltered Collection,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094003192
Signatory Vintage The Un-Chillfiltered Collection - Laphroaig Single Malt Scotch Whisky 1998,Signatory Vintage The Un-Chillfiltered Collection,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094003215
Signatory Vintage The Un-Chillfiltered Collection - Speyside Single Malt Scotch Whisky,Signatory Vintage The Un-Chillfiltered Collection,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094003246
Signatory Vintage Highland Single Malt Scotch Whisky- Distilled at Clynelish Distillery 1998,Signatory Vintage,86.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094003253
Signatory Vintage Strathmill Highland Single Malt Scotch Whisky 16 Year,Signatory Vintage,86.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094003284
Signatory Vintage The Un-Chillfiltered Collection - Dufftown Speyside Single Malt Scotch Whisky 1997,Signatory Vintage The Un-Chillfiltered Collection,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094003420
Signatory Vintage The Un-Chillfiltered Collection - Bowmore Islay Single Malt Scotch Whisky 2002,Signatory Vintage The Un-Chillfiltered Collection,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094003550
Signatory Vintage - Cask Strenth Selection - Islay Single Malt Scotch Whisky - Laphroaig 1997,Signatory Vintage,102.6,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094003673
Edradour Highland Single Malt Scotch Whisky 11 Year,Edradour,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094003741
Signatory Vintage Highland Single Malt Scotch Whisky- Distilled at Inchmurrin Distillery 1996,Signatory Vintage,86.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094003833
Signatory Vintage The Un-Chillfiltered Collection - Caol Ila Islay Single Malt Scotch Whisky 1995,Signatory Vintage The Un-Chillfiltered Collection,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094004144
Signatory Vintage The Un-Chillfiltered Collection - Highland Park Islay Single Malt Scotch Whisky 1999,Signatory Vintage The Un-Chillfiltered Collection,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094004151
Signatory Vintage Speyside Single Malt Scotch Whisky- Distilled at Mortlach Distillery 2000,Signatory Vintage,86.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094004175
Signatory Vintage The Un-Chillfiltered Collection - Caol Ila Isla Single Malt Scotch Whisky 2010,Signatory Vintage The Un-Chillfiltered Collection,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094005967
Signatory Vintage The Un-Chillfiltered Collection - Ardmore Highland Single Malt Scotch Whisky 2009,Signatory Vintage The Un-Chillfiltered Collection,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094005998
Signatory Vintage The Un-Chillfiltered Collection - Mortlach Speyside Single Malt Scotch Whisky 2008,Signatory Vintage The Un-Chillfiltered Collection,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094006049
Signatory Vintage The Un-Chillfiltered Collection - Linkwood Speyside Single Malt Scotch Whisky 2008,Signatory Vintage The Un-Chillfiltered Collection,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094006063
Signatory Vintage - The Cask Strength Collection - Glenlivet Speyside Single Malt Scotch Whisky 2007,Signatory Vintage The Un-Chillfiltered Collection,131.6,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094006278
Signatory Vintage The Un-Chillfiltered Collection - Very Cloudy Bunnahabhain Staoisha Single Malt Scotch Whisky 2013,Signatory Vintage The Un-Chillfiltered Collection,86.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094006292
Signatory Vintage The Un-Chillfiltered Collection - Dailuaine Speyside Single Malt Scotch Whisky 2007,Signatory Vintage The Un-Chillfiltered Collection,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094006377
Signatory Vintage Highland Single Malt Scotch Whisky- Distilled at Benrinnes Distillery 2008,Signatory Vintage,86.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094006520
Signatory Vintage The Un-Chillfiltered Collection - Glenlivet Speyside Single Malt Scotch Whisky 2007,Signatory Vintage The Un-Chillfiltered Collection,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094006681|873094008029
Signatory Vintage The Un-Chillfiltered Collection - Inchgower Speyside Single Malt Scotch Whisky 2008,Signatory Vintage The Un-Chillfiltered Collection,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094006728
Signatory Vintage Cask Strength Selection - Glentauchers Speyside Single Malt Scotch Whisky 2009,Signatory Vintage Cask Strength Selection,128.6,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094006933
Signatory Vintage The Un-Chillfiltered Collection - Unnamed Orkney Single Malt Scotch Whisky 2006,Signatory Vintage The Un-Chillfiltered Collection,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094006964
Signatory Vintage Cask Strength Selection - Glenlivet Speyside Single Malt Scotch Whisky 2006,Signatory Vintage Cask Strength Selection,128.6,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094007107
Signatory Vintage The Un-Chillfiltered Collection - Glenrothes Speyside Single Malt Scotch Whisky Cask Strength 11 Year,Signatory Vintage The Un-Chillfiltered Collection,130.4,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094007169
Edradour Super Tuscan Cask Matured Highland Single Malt Scotch Whisky 2011 10 Year Single Cask Cask Strength ,Edradour,116.8,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094007381
Edradour Burgundy Cask Matured Highland Single Malt Scotch Whisky 2011 10 Year Single Cask Cask Strength ,Edradour,120.6,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094007398
Signatory Vintage Highland Single Malt Scotch Whisky - Distilled at Ardmore Distillery Single Cask - Cask Strength 11 Year ,Signatory Vintage,117.4,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094007411
Signatory Vintage The Un-Chillfiltered Collection - Glenlivet Speyside Single Malt Scotch Whisky - 1st Fill Sherry Hoghead 2007,Signatory Vintage The Un-Chillfiltered Collection,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094007459
Signatory Vintage Cask Strength Selection - Pultney Highland Single Malt Scotch Whisky Sherry Cask Finish 13 Year 2008,Signatory Vintage Cask Strength Selection,111.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094007510
Signatory Vintage Cask Strength Selection -  Gienlivet Speyside Single Malt Scotch Whisky - 1st Fill Sherry Butt 15 Year 2006,Signatory Vintage Cask Strength Selection,122.4,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094007558
Signatory Vintage The Un-Chillfiltered Collection - Glenrothes Single Malt Scotch Whisky 2010,Signatory Vintage The Un-Chillfiltered Collection,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094007664
Edradour Highland Single Malt Scotch Whisky Matured in a First Fill Bourbon Barrel 2012,Edradour,116.8,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094007756
Signatory Vintage Ballechin Highland Single Malt Scotch Whisky Cask Strength 2009,Signatory Vintage,120.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094007794
Signatory Vintage Caol Ila Single Malt Scotch Whisky 2013,Signatory Vintage,96.4,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094007800|5021944125067
Signatory Vintage The Un-Chillfiltered Collection Islay Single Malt Scotch Whisky Staoisha Heavily Peated - Distilled at Bunnahabain Distillery Cask Strength 2014,Signatory Vintage The Un-Chillfiltered Collection,118.8,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094007831
Signatory Vintage The Un-Chillfiltered Collection Highladnd Single Malt Scotch Whisky - Distilled at Ardmore Distillery Cask Strength 2007,Signatory Vintage The Un-Chillfiltered Collection,122.4,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094007862
Signatory Vintage Glenlivet Speyside Single Malt Scotch Whisky Cask Strength 2007,Signatory Vintage,126.8,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094007923|5021944110230
Edradour Highland Single Malt Scotch Whisky Matured in a First Fill Burgundy Cask 2011 Small Batch,Edradour,96.4,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094008272|873094008807|5021944125043
Edradour Highland Single Malt Scotch Whisky Matured in a First Fill Bordeaux Cask 2012 Small Batch,Edradour,96.4,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094008289|5021944128280
Signatory Vintage Cask Strength Selection Speyside Single Malt Scotch Whisky Glenlivet First Fill Sherry Oloroso But 16 Year,Signatory Vintage Cask Strength Selection,121.4,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094008395
Edradour Highland Single Malt Scotch Whisky Matured in a First Fill Oloroso Sherry Cask 2013 Small Batch,Edradour,92.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094008784|5021944127139
Edradour Highland Single Malt Scotch Whisky SFTC Barbaresco Cask Matured 8 Year 2011,Edradour,121.2,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094008791|5021944102839
Edradour Highland Single Malt Scotch Whisky Super Tuscan Cask Matured 12 Year 2010,Edradour,109.2,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094008814
Edradour Highland Single Malt Scotch Whisky Chateauneuf Du Pape Cask Matured 14 Year 2010,Edradour,107.0,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094008838
Signatory Vintage Cask Strength Selection Speyside Single Malt Scotch Whisky Glenburgie Bourbon Hogshead 28 Year 1995,Signatory Vintage Cask Strength Selection,108.6,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094009026
Signatory Vintage Cask Strength Selection Speyside Single Malt Scotch Whisky Glenlivet First Fill Sherry Oloroso But 17 Year,Signatory Vintage Cask Strength Selection,123.2,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094009033
Signatory Vintage Cask Strength Selection Speyside Single Malt Scotch Whisky Glen Rothers Bourbon Hogshead 27 Year,Signatory Vintage Cask Strength Selection,99.8,Scotch,Scotland,Other,9349cb96-a41d-42f2-b98e-e2d11aa346a8,873094009040
Dillon's Small Batch Distillers The White Rye,Dillon's Small Batch Distillers,80.0,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,874618001014
Ku:l Fire Cinnamon Whiskey,Ku:l Fire,70.0,American,Other,Other,12ca2047-c61c-49fb-afcc-291238c6bf9e,874756000139
Roaring 20's Tommy Guns Whiskey,Roaring 20's,80.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,874756000290
Stalk & Barrel Single Malt Canadian Whisky Cask Strength,Stalk & Barrel,120.4,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,877794000543
Stalk & Barrel Single Malt Canadian Whisky,Stalk & Barrel,92.0,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,877794000550
Still Waters Canadian Whisky 1+11,Stalk & Barrel,80.0,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,877794000604
Stalk & Barrel 100% Rye Whisky,Stalk & Barrel,92.0,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,877794000642
Stalk & Barrel Rye Whisky Cask Strength,Stalk & Barrel,120.4,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,877794000659
Stalk & Barrel Blue Blend Canadian Whiskey,Stalk & Barrel,80.0,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,877794000680
Stalk & Barrel Red Blend Canadian Whiskey,Stalk & Barrel,86.0,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,877794000697
Still Waters Blended Canadian Whisky,Stalk & Barrel,80.0,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,877794000765|877794000802
Silo High Spirited Whiskey,Silo,100.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,881314526680
Wellsley Farms Canadian Whisky,Wellsley Farms,80.0,American,Other,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,888670082171
Wellsley Farms Irish Whiskey,Wellsley Farms,80.0,American,Other,Other,f4d002b1-9fed-4e61-95af-9d0e4be2eb50,888670082188
Grand Traverse Distillery Straight Bourbon Whiskey,Grand Traverse Distillery,80.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,890809001045|890809001199|890809001205
Grand Traverse Distillery Ole George Straight Rye Whiskey,Grand Traverse Distillery,93.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,890809001069|890809001106|890809001113
Grand Traverse Distillery Straight Corn Whiskey,Grand Traverse Distillery,90.0,American,Other,Other,12ca2047-c61c-49fb-afcc-291238c6bf9e,890809001137
Grand Traverse Distillery Cherry Whiskey,Grand Traverse Distillery,80.0,American,Other,Other,12ca2047-c61c-49fb-afcc-291238c6bf9e,890809001144|890809001151
Grand Traverse Distillery Small Batch Rye Whiskey,Grand Traverse Distillery,90.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,890809001359
Grand Traverse Distillery Small Batch Bourbon Whiskey,Grand Traverse Distillery,80.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,890809001403
Boyne Highlands Ole Sherry Straight Rye Whiskey,Grand Traverse Distillery,93.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,890809001458
Grand Traverse Distillery Single Barrel Bourbon Whiskey,Grand Traverse Distillery,126.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,890809001564
Grand Traverse Distillery Ole George Straight Rye Single Barrel,Grand Traverse Distillery,126.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,890809001571
Grand Traverse Distillery Straight Bourbon Whiskey Bottled in Bond,Grand Traverse Distillery,100.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,890809001694
Grand Traverse Distillery Ole George 100% Straight Rye Whiskey,Grand Traverse Distillery,100.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,890809001700
Grand Traverse Distillery Isles O'Rye Straight Rye Whiskey,Grand Traverse Distillery,100.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,890809001748
Sapling Vermont Maple Rye Whiskey,Sapling,70.0,American,Other,Other,12ca2047-c61c-49fb-afcc-291238c6bf9e,891081002027
Sapling Vermont Maple Bourbon Whiskey,Sapling,70.0,American,Other,Other,12ca2047-c61c-49fb-afcc-291238c6bf9e,891081002034
Forty Creek John K. Hall Double Barrel Reserve Canadian Whisky,Forty Creek,80.0,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,891156001092
Forty Creek John K. Hall Confederation Oak Reserve Canadian Whisky,Forty Creek,80.0,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,891156001108
Forty Creek John K. Hall Port Wood Reserve Canadian Whisky,Forty Creek,90.0,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,891156001115
Forty Creek Copper Pot Reserve Canadian Handcrafted Whisky,Forty Creek,86.0,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,891156001139
Forty Creek John K. Hall Heart of Gold Canadian Whisky,Forty Creek,86.0,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,891156001146
Forty Creek Three Grain Harmony Canadian Whisky 2015,Forty Creek,86.0,Canadian,Canada,Other,5a1db11f-dd3a-49ec-8c6e-485ba71f8dd1,891156001160
Frey Ranch Farmers + Distillers Non Chill Filtered Straight Bourbon Whiskey,Frey Ranch Farmers + Distillers,90.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,891211002309
Frey Ranch Farmers + Distillers Non Chill Filtered Straight Rye Whiskey Bottled In Bond,Frey Ranch Farmers + Distillers,100.0,American,Other,Other,d20cf63e-5736-4572-9c23-6f899b216a57,891211002316
Frey Ranch Farmers + Distillers Non Chill Filtered Straight Bourbon Whiskey Barrel Strength Single Barrel,Frey Ranch Farmers + Distillers,132.1,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,891211002323
Frey Ranch Farmers + Distillers Non Chill Filtered Cask Strength Straight Bourbon Whiskey Farm Strength Uncut,Frey Ranch Farmers + Distillers,122.0,American,Other,Other,85050bc9-99b4-469a-84a2-dc3abf7ed1d0,891211002408
Kentucky Coffee Coffee Whiskey,Kentucky Coffee,66.0,American,Other,Other,12ca2047-c61c-49fb-afcc-291238c6bf9e,891278003127|891278003134
Virginia Distillery Co. Virginia-Highland Whisky Port Cask Finished,Virginia Distillery Co.,92.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,891306002009|891306002351
Virginia Distillery Co. Brewers Batch Virginia-Highland Whisky,Virginia Distillery Co.,92.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,891306002047
Virginia Distillery Co. Virginia-Highland Whisky Rum Cask Finished,Virginia Distillery Co.,92.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,891306002054
Virginia Distillery Co. Virginia-Highland Whisky Toasted Wine Cask Finished,Virginia Distillery Co.,92.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,891306002061
Virginia Distillery Co. Virginia-Highland Whisky Sherry Cask Finished,Virginia Distillery Co.,92.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,891306002092
Virginia Distillery Co. Virginia-Highland Whisky Cider Barrel Finished,Virginia Distillery Co.,92.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,891306002108
Virginia Distillery Co. Virginia-Highland Whisky Coffee Cask Finished,Virginia Distillery Co.,92.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,891306002177
Virginia Distillery Co. Virginia-Highland Whisky Chardonnay Cask Finished,Virginia Distillery Co.,92.0,American,Other,Other,0cac00fc-a7ab-4c0a-894a-c40bdd25fdc7,891306002207
